"datetime","41.2"
"2021-10-22T00:00:00.000","23.8"
"2021-10-23T00:00:00.000","38.1"
"2021-10-24T00:00:00.000","39.1"
"2021-10-25T00:00:00.000","23.2"
"2021-10-26T00:00:00.000","43.5"
"2021-10-27T00:00:00.000","17.6"
"2021-10-28T00:00:00.000","51.3"
"2021-10-29T00:00:00.000","33.2"
"2021-10-30T00:00:00.000","17.3"
"2021-10-31T00:00:00.000","13.5"
"2021-11-01T00:00:00.000","14.3"
"2021-11-02T00:00:00.000","11.7"
"2021-11-03T00:00:00.000","17.3"
"2021-11-04T00:00:00.000","21.8"
"2021-11-05T00:00:00.000","29.4"
"2021-11-06T00:00:00.000","36.2"
"2021-11-07T00:00:00.000","24.3"
"2021-11-08T00:00:00.000","26.9"
"2021-11-09T00:00:00.000","20.4"
"2021-11-10T00:00:00.000","220"
"2021-11-11T00:00:00.000","163"
"2021-11-12T00:00:00.000","77.6"
"2021-11-13T00:00:00.000","25.1"
"2021-11-14T00:00:00.000","24.4"
"2021-11-15T00:00:00.000","17.6"
"2021-11-16T00:00:00.000","28.1"
"2021-11-17T00:00:00.000","26.3"
"2021-11-18T00:00:00.000","41.6"
"2021-11-19T00:00:00.000","32"
"2021-11-20T00:00:00.000","20.4"
"2021-11-21T00:00:00.000","15.8"
"2021-11-22T00:00:00.000","48.5"
"2021-11-23T00:00:00.000","30.1"
"2021-11-24T00:00:00.000","17.4"
"2021-11-25T00:00:00.000","33.9"
"2021-11-26T00:00:00.000","69.3"
"2021-11-27T00:00:00.000","65.4"
"2021-11-28T00:00:00.000","41.1"
"2021-11-29T00:00:00.000","23.6"
"2021-11-30T00:00:00.000","17"
"2021-12-01T00:00:00.000","15.5"
"2021-12-02T00:00:00.000","27.1"
"2021-12-03T00:00:00.000","28.5"
"2021-12-04T00:00:00.000","18.7"
"2021-12-05T00:00:00.000","56.5"
"2021-12-06T00:00:00.000","34.4"
"2021-12-07T00:00:00.000","30.7"
"2021-12-08T00:00:00.000","26.2"
"2021-12-09T00:00:00.000","28.1"
"2021-12-10T00:00:00.000","125"
"2021-12-11T00:00:00.000","110"
"2021-12-12T00:00:00.000","43.6"
"2021-12-13T00:00:00.000","32.6"
"2021-12-14T00:00:00.000","37.7"
"2021-12-15T00:00:00.000","42.2"
"2021-12-16T00:00:00.000","25"
"2021-12-17T00:00:00.000","153"
"2021-12-18T00:00:00.000","153"
"2021-12-19T00:00:00.000","105"
"2021-12-20T00:00:00.000","60.5"
"2021-12-21T00:00:00.000","65"
"2021-12-22T00:00:00.000","77.3"
"2021-12-23T00:00:00.000","96.4"
"2021-12-24T00:00:00.000","61.7"
"2021-12-25T00:00:00.000","23.6"
"2021-12-26T00:00:00.000","18.1"
"2021-12-27T00:00:00.000","18"
"2021-12-28T00:00:00.000","14.7"
"2021-12-29T00:00:00.000","26.5"
"2021-12-30T00:00:00.000","23.9"
"2021-12-31T00:00:00.000","17.6"
"2022-01-01T00:00:00.000","14.8"
"2022-01-02T00:00:00.000","412"
"2022-01-03T00:00:00.000","105"
"2022-01-04T00:00:00.000","125"
"2022-01-05T00:00:00.000","130"
"2022-01-06T00:00:00.000","62.7"
"2022-01-07T00:00:00.000","44.8"
"2022-01-08T00:00:00.000","23"
"2022-01-09T00:00:00.000","15"
"2022-01-10T00:00:00.000","18.7"
"2022-01-11T00:00:00.000","16.4"
"2022-01-12T00:00:00.000","57.8"
"2022-01-13T00:00:00.000","29.5"
"2022-01-14T00:00:00.000","20.4"
"2022-01-15T00:00:00.000","62.9"
"2022-01-19T00:00:00.000","91.6"
"2022-01-20T00:00:00.000","61.5"
"2022-01-21T00:00:00.000","25.6"
"2022-01-22T00:00:00.000","31.5"
"2022-01-23T00:00:00.000","19.6"
"2022-01-24T00:00:00.000","14.8"
"2022-01-25T00:00:00.000","18"
"2022-01-26T00:00:00.000","17.3"
"2022-01-27T00:00:00.000","12.4"
